people_id	car_vin
6a59fbf4-acf5-4c9a-a71e-faf3643f2289	1D4PU2GK4BW035214
e166ee6f-d572-4ae6-a359-d8a53875ef56	2C3CA4CDXAH423752
f638386c-787b-49e8-8a68-032cce21b98a	1FTSX2B57AE753518
c024eb3b-350f-40d4-b796-cf141ea273d9	SCFAB42332K503088
b46a0290-1321-4bd5-be17-c2cafd92b32d	WBXPA934X6W346337
710f36dd-e898-442b-9515-90d9c0dc3790	WBA3D3C55EF479995
c38e3ab2-49df-455d-b2eb-e71ef3295ce9	1C3CDFAA8ED122430
36b4f1c4-b894-4a95-b5ce-6b7cff96e07a	YV4952BZ1E1112093
90eb2065-5c89-4087-b036-2d4539949b20	WBAVA33557K993700
bc2a850e-d3bc-492b-9046-eb497ea4cd4d	WA1VMAFE5ED683519
27324b8a-0b5a-458a-ae81-12a9adeb852f	WBALZ5C59CC766932
d41860df-8cf4-4404-b997-67764a1cc627	1N6AD0CW6EN219948
3717164a-7dba-45ce-a0fe-9ed5d8ed7e4c	JN8AE2KPXF9101597
da5d46a9-89d0-428b-af2c-541d6ff5cc02	WA1C8BFP7DA216928
f19ec1b9-68ec-4c2d-b554-c5ae83cd3321	5TDBY5G16BS491882
25ba62bd-dec6-4586-967f-1fac6919a8f9	JM3TB2CVXF0633843
d7edac11-1050-47b9-a0d3-5e93a4909c6f	1G4GD5GG1AF371858
250b15c1-d703-4034-ba30-660309377659	1G6DF8EGXA0768092
505d4a84-ff40-4385-8991-80c44e576b00	1G6KD54YX5U376623
f3b29bd4-4fbc-492b-91f5-78dc301a992c	WBA3X9C51FD364088
873fc55a-3a27-4be4-9dbc-e8111d585f29	5UXFG83538L847180
0bdaf089-7ed6-4bda-8ca8-1c267855be57	1G6DG5E54D0153097
7ab8d8e1-0590-4145-a07d-954492ac3ff4	WBAGN63434D690338
4513429c-01fd-4749-aa70-83bf5b2bb570	JN1AZ4EH6FM993265
1f57b593-b8db-49e0-92b9-dd2017ccb33c	5UXZW0C55D0405885
26236ace-d102-4fa6-be48-2c740f8f1c26	2FMPK4J9XFB707409
9fbbaf4c-decd-4fdb-aa94-5f5a647c12fc	5TFBY5F14BX525264
37fefe8a-95c3-43a6-a601-52bff8fe87da	KNDMG4C76B6287440
2790b4e9-f9d4-4ba0-9021-5f6eb54a5bb1	1GTCSBD97A8092349
53910a50-faf2-4b63-9a01-011ef9b3377d	1FTEW1CM2BK162760
2b5446b6-2610-4e5c-83a1-dd406780528e	19UUA9F21AA287180
e104fa6c-129f-4141-ae67-87eb4553d2ee	WBAET37443N871821
47b0d94a-baf6-4fe0-ad4a-11ee889988da	2G4WD552361131261
ba566d90-1004-4c32-88a1-4b117a926214	TRUSC28N921110494
94497a63-4a30-4f6f-a606-6eed9395d54a	JTDBT4K30A1117023
c9dfd7d7-ca8a-4f59-b7e4-011e1f2ddaac	5FPYK1F53EB581743
8768dbe1-eeb3-4cea-bcdc-e5eb0c5a1df8	SALVP2BG4FH608694
3f4b1253-d9e6-4a1b-a9eb-4a395c7a26bf	1FTWW3A58AE333987
538fd5b4-3dbd-4532-8ac0-ea8e1b144e3e	1N6AD0CU1FN498192
a0c77320-1968-4b56-a4f3-189c0745ec90	WAUEFAFL9BA681698
ae1c2ade-890b-4a5f-8e33-5e064e4f81e1	JM1NC2LF4C0366346
ee5944de-45bd-423a-bde6-5b67ef492bd5	3VWKZ7AJ2BM670600
4aa121bf-a231-40d5-95f3-39f42e9f2317	WBA4C9C59FD911625
f7d581d7-3dc6-4075-a96f-e1e8914eb0d7	WAUHFAFL6AN118189
80ef5f08-31d1-4505-91fd-763774052f84	JTEBC3EH0D2180568
1f0e364b-811d-4c3c-b7b3-e0369bb19ea8	1G6DV5EP5D0925291
32354e19-d247-47db-9c8e-deab1cccf091	1GTN1TEX7BZ034638
0bd59c7a-95e3-4a35-b969-90a70aba9c1b	WAUVT68E52A296059
f93c11f5-f8aa-44e7-b235-b69752a4d934	1GYS3EEJ6CR926816
0417b527-abc5-4b18-9db3-51cd16279ba1	1N6BF0KM2FN414753
c5afa21d-5220-4ec6-8f91-8494a31c5667	WP0AB2A86CS030837
7d78554a-b9c5-4e2e-b3fc-ac263c612bfe	WAUDH78EX6A634693
8488adf6-c93c-4a88-9f52-7b9ea069d029	1FMJK1J57AE152708
be165a5e-ace7-4fda-bc65-0490424058ea	JH4DC53855S167956
27b47001-bd2e-4a16-bbb4-0fa09ba7b244	3N6CM0KN7EK569399
78ebe00c-fc4e-4f4b-be6f-6059bf251de2	W04GW5EV0B1375330
42ad741e-2fc9-401a-a52e-b828d1a8c664	WAUKGAFBXBN474446
d548758f-5239-41d6-8e3c-c74413f58321	WBALZ3C58CC894955
f96089f3-9fad-4b0a-9522-16a6326b8460	WAUAF98E75A146692
71bcaa3c-52ba-43d2-9d6a-38cc68ca6e61	WAUHF78P38A772006
b25a1385-4178-4885-8ce1-685cd39e471b	KMHHU6KJ2FU052727
358839d2-5245-41cf-88c2-b07fdc365417	WBANA73594B086306
6e7db76f-1eff-4618-9ff3-31e8179adc21	1G4PT5SV6E4104239
81ae562d-fabf-491b-919a-0bef07643455	1FTFW1E83AF774395
7bdf4aed-ff49-4f94-8fe8-cbdeb3fcff14	WAUGL78E67A696458
d4613979-eb06-4f73-a4e6-5ab28110968c	SCBLC37F04C907208
b980b14e-f542-4a6b-83e7-a117d91ea9f8	5NPDH4AE3CH279852
94ccb3f6-e771-4cd7-a550-a1cc31a45a5a	1GKS2FEJ6CR393952
b3cc64da-e769-4be5-a23b-318b5e348d20	1FTSW2B51AE711462
e6122d89-8ecc-4d44-8036-8be824ae17d8	1B3CB5HAXBD892479
14777467-2003-46c6-b4de-714044adace8	1N4AA5AP7AC600918
e891874c-d9c8-4371-9ca0-5115466dfb0a	WVGAK7A91AD028884
be5b7a6b-1532-4749-ba74-cd41cf200ac3	5NPDH4AE6BH924914
37d67028-0dfe-4be2-b515-cb6e1fc1acc1	3D7JB1EK5AG272609
06d567ff-bf67-4f14-ab93-7ad2a70869ff	1FTWW3CY0AE226634
366d11b5-2471-4683-9a1f-2edcd58acb08	WA1DGBFP1DA883792
c74b18b7-0949-45f2-a193-cfd14faf4202	KMHTC6AD5CU387016
48339e9e-5e3b-4e85-b56a-031900dba72b	SCFAD22383K807498
0acf4269-a4c5-4639-9159-886ffdd5a29c	WBANN735X6C793111
3b077257-5b65-49f7-96df-a85091576192	VNKJTUD38FA747217
08631c3f-bb05-4426-80cd-a1e0249eda57	WA1WGBFP1EA874648
15aa7fdb-527e-41e1-97c6-801961585219	2C3CDZBG9FH879877
00eb0110-d2f5-4711-b9e1-bef142203e04	3G5DA03L67S067183
fa285284-b78c-4e47-93a4-e905180fed07	WA1LMBFEXFD542878
a3e098d4-044b-4663-9f8a-5e0aaffe58c6	WBAPL3C54AA583504
17a013a2-9ddb-442f-be14-be4afebe0531	JM3TB2BV2D0548526
b7badfc2-f896-4d3b-8d00-2d13bc41bd94	2T1BURHE9EC916318
2160d37e-61c9-417d-9234-8fc7a1c33b1c	5UXFG8C58EL670105
5e45a774-2f4d-407d-b860-d3aadf872f8f	JH4KC1F57EC520113
fdc5f0db-a848-4d96-9416-3a02eecd750b	SCBLE47K48C619940
4ef3674f-d2c5-4d1a-a3ec-89f345ee51f6	1G6DU6EA4A0820144
dda0fd35-3747-4c38-9bc6-3d744f04bc33	WAUDF98E38A849689
3500a721-9a4a-428c-89da-fec280a9aa0f	WBANN73576C665604
5a4fefc3-2dd6-4ed1-83d4-db9a19cf9868	3VW1K7AJ8DM493666
8435b274-9c91-4e78-a4a8-e777b19d1d5a	WAUWFAFHXCN579580
ac6d4d14-8b92-4880-b52a-16ab81456ac3	JTHSE5BC0F5683150
2c25a983-63f5-470a-aefc-c782cee398af	JTHBS1BL2D5914306
d971a293-98cc-4582-89ec-81fcadc82529	3VWKX7AJ3AM841410
e2360392-9896-4c2d-a9b3-5399fd860d03	SAJWA0F77F8337224
ca1dae64-b857-42dd-bd77-f9b8bd5d2e21	SCFAD02A47G776021
0524c562-4dae-4387-b84b-7f6f8a030aa7	4T3BA3BB9CU054631
fa44753c-8f40-4a62-9ffb-c7894d49817d	JA4AP3AU7CZ639053
2aadc231-450b-4b0e-97dd-f7174613ee6a	5XXGM4A7XFG482084
5d0ba028-75cf-4af8-94a3-a4040108e025	3N1AB7AP3FL202073
ecdb924a-1d7b-4a90-8a05-3ec00b47565d	JN1AZ4EH8AM359593
1c21e0a1-a8d9-4d1f-a363-d01074fc3ac9	WAUVF98K19A099804
76aba194-d123-45a4-b477-8c5021c504f5	SAJWJ0FF6F8186271
e9075de1-264c-400f-bb0b-2d19dc032658	WAUKFAFL6EA400027
6be819fd-9ffc-4a9b-a337-1b31d5aa1e85	1G6KD57Y78U030464
e118de91-9fbe-4050-a92c-2f8527faa933	3LNDL2L39BR719708
b4019c82-fc2f-4291-9d9e-cb1321c85923	WAUVT58E74A662374
0c323a54-029c-4edc-b0e3-2c743e2b8e81	WAUVT58E02A681264
c91b9dde-7b7e-402c-884d-5785480b058b	KMHTC6AD4EU055846
9b714e04-5988-4cce-920f-5b712101d162	WAUHF78P38A853202
48dc5bbf-b472-48b3-87d0-3288e8e64627	KMHTC6AD7FU509945
f0b43a8f-fdd1-41fd-9805-2bcc2dee4dc3	4T1BF1FK5FU387938
311d3814-913e-41dc-8953-d621592a3bc7	5TFBY5F10AX447113
02044596-3355-40e5-a166-98c3003db1b5	WAUXL58E35A416755
5306207b-8bc8-4877-aaa7-d60d04364038	W04GR5EC9B1473813
ad603e2f-43d8-47a5-9717-ec597dd2919a	WBAYE8C58FD889073
82a35962-a20b-4c92-bd9b-3dce61b94e21	WAUYGAFC3CN002111
fb89233d-041e-4c0c-bf93-ecd510f4e0d2	1FAHP3HN2AW270805
1c97e551-1389-4848-8100-a5199c585dfe	KMHDB8AE4BU611323
672ab6c8-2e75-4272-97ca-53604e2208b6	WAU3FAFR0CA991669
ab5c7a82-90d7-4fdb-b34b-1e5fb20a4704	SCBLF34F64C974844
f34d27ff-662f-4ff1-a582-2424a57e1f15	3TMJU4GN0FM212341
1e25ee5e-1112-45cf-a95c-fe49d1a81d85	2G61S5S36D9915209
b9b7fe45-5b01-4979-82f0-a05c6f6144d3	1N6AD0CW0EN409115
daa49239-5aac-414a-b40b-ae6b02989868	1G4GD5GD3BF241474
0f64e635-d16d-4d70-ac6f-f30812a5a76a	WBAYE8C54FD266050
08631c3f-bb05-4426-80cd-a1e0249eda57	3D4PH9FV7AT329560
15aa7fdb-527e-41e1-97c6-801961585219	1G6DC67A880068474
00eb0110-d2f5-4711-b9e1-bef142203e04	KNDMG4C3XA6896042
fa285284-b78c-4e47-93a4-e905180fed07	1GKS1AE04DR089226
a3e098d4-044b-4663-9f8a-5e0aaffe58c6	1GYS4BEF4DR006367
17a013a2-9ddb-442f-be14-be4afebe0531	5XYKT3A13BG647465
b7badfc2-f896-4d3b-8d00-2d13bc41bd94	WDDGF5EB4AF604837
2160d37e-61c9-417d-9234-8fc7a1c33b1c	5UXKR0C55F0414162
5e45a774-2f4d-407d-b860-d3aadf872f8f	WDDHF2EB7CA658216
fdc5f0db-a848-4d96-9416-3a02eecd750b	KMHHT6KD7DU633330
4ef3674f-d2c5-4d1a-a3ec-89f345ee51f6	WVWGU7AN7CE416169
dda0fd35-3747-4c38-9bc6-3d744f04bc33	2C3CCARG4DH144957
3500a721-9a4a-428c-89da-fec280a9aa0f	SCBBR9ZA0DC525016
5a4fefc3-2dd6-4ed1-83d4-db9a19cf9868	JTHBF5C23D5451996
8435b274-9c91-4e78-a4a8-e777b19d1d5a	1FTEX1CM3DK083663
ac6d4d14-8b92-4880-b52a-16ab81456ac3	2G4WD582891361684
2c25a983-63f5-470a-aefc-c782cee398af	SCBDP3ZA0BC058530
2e8bb535-3d33-47ff-9c96-4e39cc41d1b8	1G6AC1RX5F0759532
958e309c-9b93-497b-87bc-927eb1cd1c0e	3C63D2ELXCG743837
2de9e2ad-0c11-4595-81c9-c261f82838f4	JTHBK1GG7E2371341
1469c598-6e62-453e-9e15-dbbfb3b690de	JN8AF5MRXCT516852
bf45b701-7f2a-40e4-96dd-b689a7d982c9	5GAKVAED6CJ193637
5b55f652-97ea-44a1-9a7e-21670d66c476	5FRYD4H86EB904564
ed003873-61ae-4548-9369-fff002490a46	1FMJK1H55BE751517
4de21e2a-dc45-4332-9d08-9b6a68cada48	WDDGF4HB6DF192558
5dab1290-25b7-4b28-b05e-171e6b7d6d57	WA1DGBFE2CD394992
7917976b-24eb-4094-8109-46c830cbf917	JH4NA126X2T390986
5606bf95-77e3-4e61-b992-c42fcb33bfec	5UXFH0C55AL967597
1e3760d0-373d-472b-b37d-1ba854bdd91d	1G4HE5EM9AU557413
b7d2e683-a447-4e30-9415-e57635b13d5a	WAUHFAFL4BN269761
21995c8c-eb06-46bd-a2be-106272c683bb	5FRYD3H25EB520989
e349251a-d4b9-4067-92c9-dc7fb146558f	5UXKS4C5XE0774635
2ff2add5-d37a-45ba-826b-699aa3497076	WDDHF0EB7EB171115
1b30c8db-de61-4e5c-9bf8-2c4f9f0d93e2	5UMCN93412L400907
5d9c8e73-b929-4eb5-94ff-f02613edd1ce	1G6AB5SX5F0754805
bb8806c1-d6f1-41ff-a06d-486ccc277f7e	WAUBFAFL9BA571771
d1da07ef-16ba-4150-9993-6bb521006722	WA1BV94L88D106276
7b1040eb-e6bc-4ae3-80ae-bfb6ace05fbf	1B3CC4FB3AN395091
610cf7bd-636c-420b-9819-314d3445d1c0	WAUMFAFR8EA138816
c13b2c44-d55b-4fca-b2fd-43f2556c1946	WAUEFAFLXEN808715
c84ccfee-7906-4251-a8ee-69240c130682	W04GU5GC4B1156551
f43f7ec9-db34-4718-b4b7-a9f62ad20612	WAUKFAFL1EA167013
0a379c79-d509-4cb1-b2a7-1545c33dc492	1G6DB1EDXB0399146
d75c239a-0ab5-46cc-bb4e-db2b96df1f0f	19UUA86289A404226
7f067fc5-d9c4-42ee-9460-69bc4f5b7b69	WBAGN63514D970347
0eed4b46-7af0-4a4a-8f2f-22d739cb3077	1G6DH8E59C0262507
91dd45ec-a74f-4474-a6bc-c2d61fcf4bac	WDDHH8JB1FB742100
53201499-7443-45b8-8854-4485c7135333	WAUR4AFD8DN420817
7d297d75-93c0-46aa-9c11-ee88127cacf8	WAU3GAFR2EA865054
b399898b-28c9-4110-8d66-2f828a4dfe52	JTHDU1EFXB5345792
7420da8e-b79c-4707-9389-ab7c1ca1dc08	JN8AE2KP4F9146292
2dbf7e78-abaf-4c0f-9dd1-2d64c4b877ec	1G6AM5SX8E0999588
c7fe656a-7e0f-42a4-a3ac-89d4c1939bb3	1N6AA0EJ5FN247235
8b21537a-5338-43b3-a288-744dfdeebcd7	1GYEE637470438074
c97855f1-7b95-4a5e-96b8-34e077aae6c9	WBA3A5C56FP485109
34d5ebab-43db-4306-bd48-6aca59503368	2G4GS5EV8C9481602
084ee927-d282-45b1-8856-b9013eb00c75	WAUDG78E35A622029
a8baf63c-8d67-44ea-ac5a-0cfb6f186bd9	KMHEC4A4XDA138081
75958f9f-9063-4917-bb80-6ac1659d2784	WUARL48H29K556573
cf2b049d-ea8c-400b-a915-28e46d9d5974	JH4CL95975C792667
a0796846-4062-4d87-89d7-077a9144fc91	WBSDX9C52CE695428
0eb5dd00-7c07-4d84-b383-6897e95b355b	JTHBB1BA9C2522373
1a455bda-e72c-41b6-9dbc-60e4bb413c91	1GYFC132X9R872905
c3bcc97a-5156-48b8-ad3f-088ace230581	3G5DA03L77S491469
803862c5-1d0b-4833-a5c4-ca1b09f9d009	1FTSW3B53AE461129
b1b70b97-1856-4291-8b41-110660b0a448	3VWML7AJ5DM725103
b9bc1aec-0ea9-47fc-bc3d-411ab18bf05f	1D7RE3GKXAS338065
ee6a2f31-aef7-48dd-a481-8a266f107d37	KNAFK4A60F5294717
4984a687-8090-429c-8633-d54d41a1a9f1	JH4CU2F82DC493791
f95148b1-da86-4bbb-893b-41a40e9f21cc	KL4CJCSB3EB534304
8630647e-dfcf-4bbd-ade2-c845566420c2	WAUDH98E48A008913
112f02e4-a0e5-4d3f-a8ce-666a5a9e31ba	JN8AS1MU4CM850801
7388972b-b3c8-4ead-a72f-53df015ffb82	1G6YV34A755131691
7b34a8f0-708d-472a-bbba-d08b9652e262	W04GU5GC5B1675513
fc9e1ea2-e72f-4540-81e2-702aeec62513	WAUSFAFL6CA954598
bf62961b-6f75-4844-8df5-e4e0ccf14e6d	5NPET4AC1AH656919
0bfbf907-4f72-412d-84a1-e98033cba42c	WA1DGBFP3DA365084
613f2f1c-ee06-40ab-90ae-0aefdbff4768	KMHGH4JHXCU122568
4ad6f2ab-dfe3-4b55-9038-dad2c0b3acc5	3VW8S7AT1FM016824
11e23cd0-e4c0-4c37-816a-ed57c6a2f0bc	JTDBT4K38A1128139
fed5b9ae-c082-4205-bc81-cfef304f7c3d	WAUEF78E98A523047
e6f23254-224c-4fdf-899d-05d6ed95a7e5	5FRYD3H2XGB197431
d7488c1a-bd1f-44ba-a84c-2dbd7cbb45e2	1FTEX1CMXCF601467
4ea5492e-3320-40d3-b6e1-dd5583dcdaf7	1C4RDHEG1EC189361
ed2953a1-a8a8-4827-a223-ffa610305b40	5YMGZ0C59AL728273
c1111664-e82b-491f-9378-69121c4822d7	1D7RB1CT4BS891923
0c355ace-e2ba-4782-9627-8e300c3561d8	WDDHF5KB4FB309292
c7ddd528-0386-40bf-b7c7-2d6e12c8e522	1FT7W2A60EE685023
0d32aa32-ba68-4b0c-8bf7-c10e082d294c	WAULK78K49N760239
c1811639-abaf-45a4-9eca-76884899f679	2G4GS5GX9E9003030
038e366d-441c-4457-b841-5f15c77a9729	WA1AV74L67D128016
6d11874d-8c4b-4c56-a6c2-849349cbf488	WAUXF98K29A090389
959534d2-d310-43f3-b7b1-6e87e860a6ad	1G4GC5G3XFF488992
c468c2ad-3e4a-4994-89c2-7561cd2149b6	YV4852CZ2A1507503
03af14b7-2bcb-429d-a5a5-9f948d5bfc2d	WBXPA93434W887159
751dfb35-19f7-41da-bea9-873eed96b2aa	WAURFAFR8BA302003
31d9d3ae-3485-41af-b623-e40edc1a8599	5GAER13768J211317
3ffe9fbe-5df6-4de2-8b86-4668da9b6cef	1G6DS8E31D0065705
5c76975b-d981-4fba-96fe-28e00b044ba6	WBA4A7C58FG574230
ed1e8d57-2d61-4a8a-9b7a-d5954f50f8f6	SAJWA6BU0F8159476
0747cc82-7754-4a5e-95dd-e88dba73a213	3D4PH6FG5BT172693
7671de2b-7223-46ce-8b46-3cbe8cb5b3f6	WAULFAFH1AN277966
71c473ff-c01e-4b84-ae2c-070b955bdacc	JN1CV6AP6AM677371
43797678-840c-4159-9d5d-ea7ba240c09b	YV126MFC4F1937771
76cbe20e-b133-49ab-9fa1-f5f76fdc66fe	YV4952BL8E1212882
c5b4075d-2f9a-43c7-8a75-a59076f4a05f	1N6AF0KY4FN972540
b43e09ce-80b4-47ac-83ab-d8c55a3ab721	WAUHF78P76A830146
484cc6e6-0525-4244-b72a-4043fe873a93	KNDJT2A10B7122494
ddf4128d-56c4-4295-b951-b743ce54b6a6	WBADX1C51CE106293
e2bf86d5-cab5-4d6f-be29-767b73243890	WP1AE2A25EL394176
2c8f9236-9051-4159-a7d1-75a48e3df840	JH4CU2F49CC952987
6791bbb5-44ab-46f0-bd9c-b18021db9cfc	WAUDF58E55A666024
e4a71c0c-099e-4fa5-b717-d7b110cf3d19	1G6DP5EV2A0891296
6dff62b5-3054-413d-93ff-eeb8618416da	KMHFG4JG8DA942317
ea1e7115-52dd-48b7-b432-6592bdd2b069	JTEBU5JR3B5198422
e1d8f13e-62a3-4872-9078-de0d244ca843	WAUEV94F58N175348
d1b4a693-a7ec-4c11-8de6-deccb3ce4559	WAUHF78P89A396596
64008e4e-7aa9-4a15-b122-90fa6380bed7	1GD02ZCG7BZ444834
f61acdbb-5f34-4c7d-bbdb-7a787c7c77b5	2B3CK4CV4AH673474
a52c18fb-cafb-4ce2-bbe5-e8fd2751e78a	5TDDK3DC7FS355965
03998622-c5aa-40ee-8d8d-754ef2194c85	WBA5A5C53FD864952
c08548cc-e5d6-4c03-918c-d83704d03dcb	1G6DH8E53D0575540
396a091b-839d-4407-bd79-4e4f702dc2ef	3C6TD5PT7CG621502
948190a4-c429-4426-b794-7ee9dd775b6f	19UUA9F52DA005806
6772b7ad-1a33-4c8b-a022-350c9b566f9d	KM8NU4CC1CU448828
673d7b57-74fa-4054-8927-c4cf9580f579	SCFBF04BX8G970915
53b43ac3-93c9-46eb-93a9-3d96d732b58b	JN1CV6AR1FM662818
8de1551c-129c-4a8b-bcc1-53841ce279da	JN8AZ2KR1DT450010
54dbbca6-6a84-41f0-bc31-00d2dd64b17e	ZFF60FCA4A0219919
c8563cd5-9d87-454f-abdb-bc92b94da1f4	KM8JT3AC8AU932572
1424a493-b8b0-4a96-8c2b-3196e785959b	2C3CA5CGXBH109889
0f4fdf0a-49b5-44dc-9f26-cc53fd06e59f	1GYEC63848R546173
97b0d9e5-0593-4a0b-9b7a-383c51a023b5	WAUAH98E38A070905
cdf737d0-b53a-47c4-a4ea-4399c2457d3a	2G4GT5GV8C9035587
0cb21fa3-7d4b-4e28-b2f8-c43454775518	1G6KF57941U601515
e4dc94ab-2425-4701-b603-95fbe48e00bc	JM1NC2LF1D0409235
cb7f0ce6-8aef-46c9-877e-a17c8935b649	WAUBF98E78A637255
97b27a30-a9cd-49b7-8087-00a23076bde7	SALCP2BG1FH628845
66ad3b77-5f3f-4c02-8e39-f89d899b3a37	JN1CV6FE5DM957813
eefd7e93-8508-45fd-a704-91dd63b82535	1N6AD0CW3EN343546
63efe5a5-129f-4690-a394-9322c9128b1c	YV4852CZ0A1370738
7440f17d-bf5f-40c1-87ac-bf1aca4c39b0	1G6AG1RX1F0387143
bf1687e0-ad14-4c64-9db0-a79d6d68935f	3D7JV1EP8AG202248
0bfc7941-c737-4ccf-a31b-876d151a5284	5FRYD3H90GB162796
66896bbf-d88c-452d-98a4-4ed8a8f0c309	1GD01ZCG0CF381226
6225e9fe-8820-4708-b02e-59723b1f5f31	JH4CU4F45AC863510
7cca09a9-5cc7-4eb7-8038-b014de372ed2	1D7CW5GK8AS484530
293a0dfe-826f-4c09-8e74-d99565bb9b18	1G6DV1EP2D0134337
685930f9-0c2e-4d74-926e-bbc35ea568ef	3C3CFFAR3FT277821
c8f83fde-8efe-4db3-8e9b-8628c0d17053	WAURGAFD1DN902827
dd404f4a-f71c-4a52-a9be-8ad653f709e0	JH4CU2F64BC762224
3a420d6c-2a99-471e-8363-496304af7ede	1FTSW2B57AE289455
1e571bf3-cd01-4f8f-a865-ae6005860ed9	WBAKE5C52CJ389475
542e653c-a24d-4ba9-bff4-1aec3bdbf073	1FTEX1CM4DF412038
c8f35807-19fa-4647-989f-0daed843b8e7	1G6DK1ED8B0824024
bc7c2c7b-ea2a-4410-93f7-09edac8cfcfd	1FTEX1CM6BF103278
85f6f5f5-3bb5-455f-86f5-8fdf5bae8875	5FPYK1F52EB766754
bb7d5a11-347c-4e92-8fb0-5fa3bf433b37	3GTU1YEJ3DG486366
8b4b9d59-1432-4214-bb64-9c09c41966cd	SCBBP9ZAXCC501827
2b30b823-7cab-41ad-8c8b-330cd13ea65c	3N1CN7AP9FL728692
6d3128ba-77d6-401a-84b6-f0c36cea00ca	WBAEU33412P880241
e1fa7265-69fb-4f95-b295-7bc16128e734	1N4AL3AP7DC879189
304f5aef-60a1-44da-8694-7046f9f14c84	JN1AZ4EHXFM867958
c63e660e-0e26-4da0-85ae-ceb0857add1e	1FTNF2A52AE656762
0a8382da-c256-455b-9b24-45cb09b761d1	19UUA8F5XEA449396
7306fa9f-29e5-4986-a041-e62567563008	SCFBF03B67G695009
9420fb4d-776b-4501-bc19-42f1d93d6316	JTMHY7AJ1F4761777
18def6ad-c85c-4c77-877a-2a8c2b2f3ba7	1VWAH7A32EC889594
7a9330d2-6ebf-46af-8187-f36545b924b9	1N4AL3AP5EC080920
8127f26c-0290-43e3-af85-5b35ee097ef3	WDDHF5KB1EA865824
4c5229e4-fc50-4c58-adbe-832cacda197c	WAUGL78E76A609567
2be5f52c-5f55-4869-ba6d-233873de1ccb	WBA3B5C55FP603129
ed500e49-2343-4a2f-bc6e-f2ca2f56626c	1GYFK26279R505853
6ae8ad29-fa0e-4efd-ad4e-1bb2fbdd6c80	3C4PDDGG2ET483708
153c6329-efaa-4774-b896-4fb17ce14df0	JH4DC53893C506032
9eeb991f-c78b-4e9e-a107-f4f52dee7365	5TFCY5F13CX882683
c5807e7f-4fe2-4fa3-a472-e7f577ad44a0	JTDKTUD36DD107046
5bdcdb3d-c2e7-4bdd-9c15-927ac445496f	WA1CGAFE6CD241800
d2842a24-7d77-4e13-b1cc-76f1d847c086	1G6DG577790725320
66097732-c18c-4ac5-9494-75f1a1402fb7	JN1CV6EL8FM892345
f73c6030-6d4b-4d1d-b34a-2edb8f04592f	19UUA9F28DA578733
fb98d324-d2d7-4066-8b58-61341cd3ade2	3D73M4HL8BG192439
f884c9fd-1495-413b-83aa-828a899d3092	1C3CCBBB5CN998771
faa95291-dcac-434f-9bd3-74948dc555ae	1C4RDJDG2FC058823
23518f9a-c692-48b6-9295-d30124dd07e6	JM1NC2EFXA0802823
b7a5b4b5-a6c7-4ee6-8af6-95414754caa0	YV4952CY4C1697223
a20ed423-20d9-4742-bb4f-7dd4f81d70a0	137ZA90381E397385
85c88a7f-7c20-4004-86f1-870f6817f5a0	JN1CV6AP3CM469788
3e9fda65-630c-46e8-ab5e-6177feaf5694	JN8BS1MW0DM120987
872b3646-2f89-4807-a4ed-28affb7ff563	5NPDH4AE6CH113230
35e9816a-20eb-45f4-9f73-87f618bae086	5UXKS4C52F0394870
83f7392c-1c87-4975-a89d-aa9046677aa9	WAUVT64B94N368212
698c4764-11bf-4b52-8b8f-03bc1f22627f	WDDHF5GB5AA525191
56c7ca1d-e446-486c-9703-d7538b410a46	3VW517AT5EM445257
174b0c0f-baa2-4035-84a9-f04403f92f17	WAUCFAFR1DA670760
d1ca2a9b-8abe-48e1-afa1-c471043cd3cc	WBAVA33507F886384
ef71bf2e-c23f-4c0a-9956-be2a75576a34	WAUAF78E88A814556
4cd689c8-1a2a-452c-875f-3a1eeb8d8eec	JTDKN3DP8F3125001
7bef70b8-398b-4671-bc35-70f7104d718f	JN1BJ0HR8EM311221
d30a0ab2-9186-4cab-ab93-2c78ca73dee8	1GYS4SKJ4FR144454
e5a85a75-7726-4ac1-9125-4973181628cf	5FRYD3H95GB263493
3c8d5006-9427-4612-bc29-b92599af74d4	1GTN2TEH6FZ326325
482cd0b4-e8db-4279-970c-61f5e8ebcb2c	WAUPFAFMXBA717299
a4c311d5-5a72-402f-8a10-be3bc4c9c86d	WDDHF5KB8EA390060
faf9bd2e-cb39-473b-ab00-f395f55978b3	WBALZ5C55CD878010
104fd77a-4f44-4ca7-900e-16e292b8ec83	JHMZE2H79ES950972
c8a1e1a3-0246-488c-b8f9-09d0ebc1d722	WVGEP9BP4FD381820
65585d51-2b00-4bd8-8f9a-af046c93a8dd	1G4GB5ER0CF634273
f78d8fca-5d0e-4b61-b94f-eb27e93b7d31	1FTEX1CM6CF488195
dbd34070-8eef-4f76-896e-0fa0a0a99a2d	3C3CFFAR4FT755020
1bf42fa2-e009-4ed4-a4e9-5d992d1ea9e7	WVWAB7AJ3DW224140
cca56bd0-fb49-4667-8ee6-a568a7c570e3	SCFAD02A15G065728
68737a16-d692-4812-8fc8-5fc33c81001b	5UXKR6C51E0065292
ea7c307e-daee-4e58-8560-15a13ab09c6c	3C6JD6CT4CG547992
215b1877-4f8b-4203-b153-ab89dd6cd379	5N1AA0NEXEN709952
